Kegg_Module,Fullname,path,Level1,Level2,module_type
M00015,"M00015 Proline biosynthesis, glutamate => proline [PATH:map00330map01230map01100]",map00330map01230map01100,Arginine and proline metabolism,Biosynthesis of terpenoids and polyketides,pathway
M00015,"M00015 Proline biosynthesis, glutamate => proline [PATH:map00330map01230map01100]",map00330map01230map01100,Arginine and proline metabolism,Biosynthesis of other secondary metabolites,pathway
M00015,"M00015 Proline biosynthesis, glutamate => proline [PATH:map00330map01230map01100]",map00330map01230map01100,Arginine and proline metabolism,Xenobiotics biodegradation,pathway
M00016,"M00016 Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine [PATH:map00300map01230map01100]",map00300map01230map01100,Lysine metabolism,Carbohydrate metabolism,pathway
M00016,"M00016 Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine [PATH:map00300map01230map01100]",map00300map01230map01100,Lysine metabolism,Energy metabolism,pathway
M00016,"M00016 Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine [PATH:map00300map01230map01100]",map00300map01230map01100,Lysine metabolism,Lipid metabolism,pathway
M00016,"M00016 Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine [PATH:map00300map01230map01100]",map00300map01230map01100,Lysine metabolism,Nucleotide metabolism,pathway
M00016,"M00016 Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine [PATH:map00300map01230map01100]",map00300map01230map01100,Lysine metabolism,Amino acid metabolism,pathway
M00016,"M00016 Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine [PATH:map00300map01230map01100]",map00300map01230map01100,Lysine metabolism,Glycan metabolism,pathway
M00016,"M00016 Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine [PATH:map00300map01230map01100]",map00300map01230map01100,Lysine metabolism,Metabolism of cofactors and vitamins,pathway
M00016,"M00016 Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine [PATH:map00300map01230map01100]",map00300map01230map01100,Lysine metabolism,Biosynthesis of terpenoids and polyketides,pathway
M00016,"M00016 Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine [PATH:map00300map01230map01100]",map00300map01230map01100,Lysine metabolism,Biosynthesis of other secondary metabolites,pathway
M00016,"M00016 Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine [PATH:map00300map01230map01100]",map00300map01230map01100,Lysine metabolism,Xenobiotics biodegradation,pathway
M00017,"M00017 Methionine biosynthesis, apartate => homoserine => methionine [PATH:map00270map01230map01100]",map00270map01230map01100,Cysteine and methionine metabolism,Carbohydrate metabolism,pathway
M00017,"M00017 Methionine biosynthesis, apartate => homoserine => methionine [PATH:map00270map01230map01100]",map00270map01230map01100,Cysteine and methionine metabolism,Energy metabolism,pathway
M00017,"M00017 Methionine biosynthesis, apartate => homoserine => methionine [PATH:map00270map01230map01100]",map00270map01230map01100,Cysteine and methionine metabolism,Lipid metabolism,pathway
M00017,"M00017 Methionine biosynthesis, apartate => homoserine => methionine [PATH:map00270map01230map01100]",map00270map01230map01100,Cysteine and methionine metabolism,Nucleotide metabolism,pathway
M00017,"M00017 Methionine biosynthesis, apartate => homoserine => methionine [PATH:map00270map01230map01100]",map00270map01230map01100,Cysteine and methionine metabolism,Amino acid metabolism,pathway
M00017,"M00017 Methionine biosynthesis, apartate => homoserine => methionine [PATH:map00270map01230map01100]",map00270map01230map01100,Cysteine and methionine metabolism,Glycan metabolism,pathway
M00017,"M00017 Methionine biosynthesis, apartate => homoserine => methionine [PATH:map00270map01230map01100]",map00270map01230map01100,Cysteine and methionine metabolism,Metabolism of cofactors and vitamins,pathway
M00017,"M00017 Methionine biosynthesis, apartate => homoserine => methionine [PATH:map00270map01230map01100]",map00270map01230map01100,Cysteine and methionine metabolism,Biosynthesis of terpenoids and polyketides,pathway
M00017,"M00017 Methionine biosynthesis, apartate => homoserine => methionine [PATH:map00270map01230map01100]",map00270map01230map01100,Cysteine and methionine metabolism,Biosynthesis of other secondary metabolites,pathway
M00017,"M00017 Methionine biosynthesis, apartate => homoserine => methionine [PATH:map00270map01230map01100]",map00270map01230map01100,Cysteine and methionine metabolism,Xenobiotics biodegradation,pathway
M00018,"M00018 Threonine biosynthesis, aspartate => homoserine => threonine [PATH:map00260map01230map01100map01110]",map00260map01230map01100map01110,Serine and threonine metabolism,Carbohydrate metabolism,pathway
M00018,"M00018 Threonine biosynthesis, aspartate => homoserine => threonine [PATH:map00260map01230map01100map01110]",map00260map01230map01100map01110,Serine and threonine metabolism,Energy metabolism,pathway
M00018,"M00018 Threonine biosynthesis, aspartate => homoserine => threonine [PATH:map00260map01230map01100map01110]",map00260map01230map01100map01110,Serine and threonine metabolism,Lipid metabolism,pathway
M00018,"M00018 Threonine biosynthesis, aspartate => homoserine => threonine [PATH:map00260map01230map01100map01110]",map00260map01230map01100map01110,Serine and threonine metabolism,Nucleotide metabolism,pathway
M00018,"M00018 Threonine biosynthesis, aspartate => homoserine => threonine [PATH:map00260map01230map01100map01110]",map00260map01230map01100map01110,Serine and threonine metabolism,Amino acid metabolism,pathway
M00018,"M00018 Threonine biosynthesis, aspartate => homoserine => threonine [PATH:map00260map01230map01100map01110]",map00260map01230map01100map01110,Serine and threonine metabolism,Glycan metabolism,pathway
M00018,"M00018 Threonine biosynthesis, aspartate => homoserine => threonine [PATH:map00260map01230map01100map01110]",map00260map01230map01100map01110,Serine and threonine metabolism,Metabolism of cofactors and vitamins,pathway
M00018,"M00018 Threonine biosynthesis, aspartate => homoserine => threonine [PATH:map00260map01230map01100map01110]",map00260map01230map01100map01110,Serine and threonine metabolism,Biosynthesis of terpenoids and polyketides,pathway
M00018,"M00018 Threonine biosynthesis, aspartate => homoserine => threonine [PATH:map00260map01230map01100map01110]",map00260map01230map01100map01110,Serine and threonine metabolism,Biosynthesis of other secondary metabolites,pathway
M00018,"M00018 Threonine biosynthesis, aspartate => homoserine => threonine [PATH:map00260map01230map01100map01110]",map00260map01230map01100map01110,Serine and threonine metabolism,Xenobiotics biodegradation,pathway
M00019,"M00019 Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine [PATH:map00290map00770map01210map01230map01100map01110]",map00290map00770map01210map01230map01100map01110,Branched-chain amino acid metabolism,Carbohydrate metabolism,pathway
M00019,"M00019 Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine [PATH:map00290map00770map01210map01230map01100map01110]",map00290map00770map01210map01230map01100map01110,Branched-chain amino acid metabolism,Energy metabolism,pathway
M00019,"M00019 Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine [PATH:map00290map00770map01210map01230map01100map01110]",map00290map00770map01210map01230map01100map01110,Branched-chain amino acid metabolism,Lipid metabolism,pathway
M00019,"M00019 Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine [PATH:map00290map00770map01210map01230map01100map01110]",map00290map00770map01210map01230map01100map01110,Branched-chain amino acid metabolism,Nucleotide metabolism,pathway
M00019,"M00019 Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine [PATH:map00290map00770map01210map01230map01100map01110]",map00290map00770map01210map01230map01100map01110,Branched-chain amino acid metabolism,Amino acid metabolism,pathway
M00019,"M00019 Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine [PATH:map00290map00770map01210map01230map01100map01110]",map00290map00770map01210map01230map01100map01110,Branched-chain amino acid metabolism,Glycan metabolism,pathway
M00019,"M00019 Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine [PATH:map00290map00770map01210map01230map01100map01110]",map00290map00770map01210map01230map01100map01110,Branched-chain amino acid metabolism,Metabolism of cofactors and vitamins,pathway
M00019,"M00019 Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine [PATH:map00290map00770map01210map01230map01100map01110]",map00290map00770map01210map01230map01100map01110,Branched-chain amino acid metabolism,Biosynthesis of terpenoids and polyketides,pathway
M00019,"M00019 Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine [PATH:map00290map00770map01210map01230map01100map01110]",map00290map00770map01210map01230map01100map01110,Branched-chain amino acid metabolism,Biosynthesis of other secondary metabolites,pathway
M00019,"M00019 Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine [PATH:map00290map00770map01210map01230map01100map01110]",map00290map00770map01210map01230map01100map01110,Branched-chain amino acid metabolism,Xenobiotics biodegradation,pathway
M00020,"M00020 Serine biosynthesis, glycerate-3P => serine [PATH:map00260map00680map01200map01230map01100]",map00260map00680map01200map01230map01100,Serine and threonine metabolism,Carbohydrate metabolism,pathway
M00020,"M00020 Serine biosynthesis, glycerate-3P => serine [PATH:map00260map00680map01200map01230map01100]",map00260map00680map01200map01230map01100,Serine and threonine metabolism,Energy metabolism,pathway
M00020,"M00020 Serine biosynthesis, glycerate-3P => serine [PATH:map00260map00680map01200map01230map01100]",map00260map00680map01200map01230map01100,Serine and threonine metabolism,Lipid metabolism,pathway
M00020,"M00020 Serine biosynthesis, glycerate-3P => serine [PATH:map00260map00680map01200map01230map01100]",map00260map00680map01200map01230map01100,Serine and threonine metabolism,Nucleotide metabolism,pathway
M00020,"M00020 Serine biosynthesis, glycerate-3P => serine [PATH:map00260map00680map01200map01230map01100]",map00260map00680map01200map01230map01100,Serine and threonine metabolism,Amino acid metabolism,pathway
M00020,"M00020 Serine biosynthesis, glycerate-3P => serine [PATH:map00260map00680map01200map01230map01100]",map00260map00680map01200map01230map01100,Serine and threonine metabolism,Glycan metabolism,pathway
M00020,"M00020 Serine biosynthesis, glycerate-3P => serine [PATH:map00260map00680map01200map01230map01100]",map00260map00680map01200map01230map01100,Serine and threonine metabolism,Metabolism of cofactors and vitamins,pathway
M00020,"M00020 Serine biosynthesis, glycerate-3P => serine [PATH:map00260map00680map01200map01230map01100]",map00260map00680map01200map01230map01100,Serine and threonine metabolism,Biosynthesis of terpenoids and polyketides,pathway
M00020,"M00020 Serine biosynthesis, glycerate-3P => serine [PATH:map00260map00680map01200map01230map01100]",map00260map00680map01200map01230map01100,Serine and threonine metabolism,Biosynthesis of other secondary metabolites,pathway
M00020,"M00020 Serine biosynthesis, glycerate-3P => serine [PATH:map00260map00680map01200map01230map01100]",map00260map00680map01200map01230map01100,Serine and threonine metabolism,Xenobiotics biodegradation,pathway
M00021,"M00021 Cysteine biosynthesis, serine => cysteine [PATH:map00270map00920map01200map01230map01100map01110]",map00270map00920map01200map01230map01100map01110,Cysteine and methionine metabolism,Carbohydrate metabolism,pathway
M00021,"M00021 Cysteine biosynthesis, serine => cysteine [PATH:map00270map00920map01200map01230map01100map01110]",map00270map00920map01200map01230map01100map01110,Cysteine and methionine metabolism,Energy metabolism,pathway
M00021,"M00021 Cysteine biosynthesis, serine => cysteine [PATH:map00270map00920map01200map01230map01100map01110]",map00270map00920map01200map01230map01100map01110,Cysteine and methionine metabolism,Lipid metabolism,pathway
M00021,"M00021 Cysteine biosynthesis, serine => cysteine [PATH:map00270map00920map01200map01230map01100map01110]",map00270map00920map01200map01230map01100map01110,Cysteine and methionine metabolism,Nucleotide metabolism,pathway
M00021,"M00021 Cysteine biosynthesis, serine => cysteine [PATH:map00270map00920map01200map01230map01100map01110]",map00270map00920map01200map01230map01100map01110,Cysteine and methionine metabolism,Amino acid metabolism,pathway
M00021,"M00021 Cysteine biosynthesis, serine => cysteine [PATH:map00270map00920map01200map01230map01100map01110]",map00270map00920map01200map01230map01100map01110,Cysteine and methionine metabolism,Glycan metabolism,pathway
M00021,"M00021 Cysteine biosynthesis, serine => cysteine [PATH:map00270map00920map01200map01230map01100map01110]",map00270map00920map01200map01230map01100map01110,Cysteine and methionine metabolism,Metabolism of cofactors and vitamins,pathway
M00021,"M00021 Cysteine biosynthesis, serine => cysteine [PATH:map00270map00920map01200map01230map01100map01110]",map00270map00920map01200map01230map01100map01110,Cysteine and methionine metabolism,Biosynthesis of terpenoids and polyketides,pathway
M00021,"M00021 Cysteine biosynthesis, serine => cysteine [PATH:map00270map00920map01200map01230map01100map01110]",map00270map00920map01200map01230map01100map01110,Cysteine and methionine metabolism,Biosynthesis of other secondary metabolites,pathway
M00021,"M00021 Cysteine biosynthesis, serine => cysteine [PATH:map00270map00920map01200map01230map01100map01110]",map00270map00920map01200map01230map01100map01110,Cysteine and methionine metabolism,Xenobiotics biodegradation,pathway
M00022,"M00022 Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate [PATH:map00400map01230map01100map01110]",map00400map01230map01100map01110,Aromatic amino acid metabolism,Carbohydrate metabolism,pathway
M00022,"M00022 Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate [PATH:map00400map01230map01100map01110]",map00400map01230map01100map01110,Aromatic amino acid metabolism,Energy metabolism,pathway
M00022,"M00022 Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate [PATH:map00400map01230map01100map01110]",map00400map01230map01100map01110,Aromatic amino acid metabolism,Lipid metabolism,pathway
M00022,"M00022 Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate [PATH:map00400map01230map01100map01110]",map00400map01230map01100map01110,Aromatic amino acid metabolism,Nucleotide metabolism,pathway
